id,loan_amount,grade,purpose,home_ownership,income,dti,fico,loan_status
942523,14300.0,5,debt_consolidation,1,50000.0,17.47,680.0,1
487736,35000.0,4,debt_consolidation,0,120000.0,20.36,690.0,0
1380359,24000.0,6,debt_consolidation,1,120000.0,25.73,680.0,0
940673,24000.0,7,debt_consolidation,1,250000.0,0.83,755.0,1
1377746,24000.0,5,debt_consolidation,1,100000.0,22.51,690.0,1
1201348,7000.0,5,credit_card,0,50000.0,20.26,665.0,1
450163,5000.0,6,credit_card,0,68000.0,8.6,660.0,1
685822,15200.0,4,debt_consolidation,0,38000.0,23.09,700.0,1
1433660,9800.0,6,credit_card,1,80000.0,16.91,665.0,1
1184398,19200.0,6,debt_consolidation,1,114000.0,27.68,715.0,1
1278563,1800.0,5,vacation,0,48000.0,20.78,665.0,1
113686,12000.0,6,major_purchase,1,210000.0,17.24,685.0,1
439016,28000.0,5,credit_card,0,189876.0,13.23,675.0,1
1017918,14000.0,3,debt_consolidation,1,65000.0,32.83,700.0,1
398432,5000.0,5,credit_card,1,40000.0,10.74,670.0,0
1496331,8950.0,4,house,1,25000.0,31.64,660.0,0
678993,14400.0,5,debt_consolidation,0,95000.0,6.04,695.0,1
845547,5000.0,4,vacation,1,87000.0,20.76,710.0,1
650673,2725.0,3,debt_consolidation,1,40000.0,26.91,670.0,1
865707,5000.0,6,debt_consolidation,1,300000.0,15.51,690.0,1
1185562,27500.0,5,debt_consolidation,0,55000.0,13.62,705.0,1
1568340,12000.0,5,credit_card,1,42000.0,18.57,750.0,1
176914,35000.0,4,debt_consolidation,0,90321.0,9.46,665.0,1
53225,13000.0,5,debt_consolidation,0,65000.0,27.9,660.0,1
836725,9000.0,4,debt_consolidation,1,37000.0,16.67,660.0,1
3250,8500.0,6,debt_consolidation,0,50000.0,22.91,685.0,1
504116,3525.0,4,home_improvement,1,48000.0,15.45,660.0,1
900230,18000.0,3,debt_consolidation,0,70820.0,26.06,735.0,0
205299,19500.0,4,debt_consolidation,1,53820.0,23.79,715.0,0
938749,12000.0,6,debt_consolidation,1,85000.0,3.66,660.0,1
215426,16000.0,5,credit_card,1,100000.0,12.88,670.0,1
668962,26850.0,2,debt_consolidation,1,75000.0,29.95,685.0,0
878034,25000.0,4,debt_consolidation,0,75000.0,34.41,675.0,0
66221,11200.0,5,debt_consolidation,0,78000.0,15.46,670.0,1
559739,13000.0,3,debt_consolidation,1,41000.0,11.68,720.0,0
878354,10000.0,4,home_improvement,1,75000.0,6.69,660.0,1
1524182,27000.0,2,debt_consolidation,1,60000.0,35.1,720.0,0
829646,15000.0,5,debt_consolidation,1,90000.0,9.87,685.0,1
132546,18000.0,6,debt_consolidation,1,66000.0,30.87,695.0,0
871347,6000.0,4,debt_consolidation,0,33000.0,9.38,685.0,1
260986,4500.0,6,major_purchase,1,83004.0,22.02,705.0,1
452370,16000.0,7,credit_card,1,58000.0,16.76,730.0,1
39063,13375.0,4,debt_consolidation,1,31991.0,17.27,715.0,1
225949,25000.0,6,debt_consolidation,1,70000.0,20.59,705.0,1
1174903,7000.0,4,debt_consolidation,0,52000.0,24.56,690.0,1
314673,8000.0,6,credit_card,1,100000.0,25.27,680.0,1
1135098,20000.0,6,debt_consolidation,1,86250.0,9.53,730.0,1
1152492,9600.0,5,home_improvement,1,39000.0,23.37,670.0,0
1140046,7275.0,6,debt_consolidation,1,45000.0,6.21,670.0,1
918787,3000.0,3,other,0,62000.0,11.58,670.0,1
1356359,15000.0,7,debt_consolidation,1,70000.0,16.08,745.0,1
630686,27525.0,2,debt_consolidation,0,80000.0,13.26,700.0,0
476506,16000.0,5,debt_consolidation,1,80000.0,20.21,685.0,0
850003,20950.0,6,debt_consolidation,1,47840.0,7.93,675.0,1
998435,10000.0,4,debt_consolidation,1,60000.0,23.66,660.0,1
1089488,20000.0,4,small_business,1,101000.0,33.13,695.0,1
1352777,15000.0,4,other,0,42000.0,15.09,685.0,1
1128210,3600.0,6,debt_consolidation,0,48000.0,24.73,680.0,1
26103,20000.0,5,credit_card,1,60000.0,30.8,715.0,1
645507,16000.0,3,debt_consolidation,1,40000.0,25.89,695.0,0
838560,14000.0,7,debt_consolidation,1,80000.0,19.47,765.0,1
11508,5600.0,6,debt_consolidation,1,62000.0,4.7,690.0,1
524929,5000.0,5,debt_consolidation,0,38000.0,14.81,665.0,1
515671,9525.0,5,debt_consolidation,0,88000.0,7.39,705.0,1
173895,11700.0,4,credit_card,1,52000.0,32.01,665.0,1
162949,10000.0,3,other,0,77000.0,16.08,675.0,1
496912,20000.0,4,debt_consolidation,1,67000.0,15.74,660.0,1
64284,16000.0,6,debt_consolidation,0,125000.0,10.84,660.0,1
80200,15000.0,7,credit_card,1,37600.0,14.78,765.0,1
233658,6000.0,7,credit_card,1,70000.0,4.39,680.0,1
657705,20000.0,7,debt_consolidation,1,95000.0,10.03,795.0,1
1610063,8000.0,6,major_purchase,1,98000.0,29.21,680.0,0
35423,23000.0,6,debt_consolidation,1,105000.0,16.63,725.0,1
194836,15000.0,6,home_improvement,1,42000.0,13.23,755.0,1
810253,10000.0,5,debt_consolidation,1,110000.0,1.03,695.0,1
64640,6000.0,6,credit_card,0,61000.0,10.01,680.0,1
542730,4000.0,6,debt_consolidation,0,25000.0,24.48,710.0,1
831343,22250.0,3,debt_consolidation,1,94000.0,12.39,665.0,1
385862,24000.0,6,debt_consolidation,1,160000.0,10.23,745.0,1
242273,2600.0,3,debt_consolidation,0,74400.0,16.69,660.0,1
168941,13800.0,4,debt_consolidation,1,33000.0,18.69,665.0,0
1097489,20000.0,3,debt_consolidation,1,45500.0,31.13,680.0,1
201031,12000.0,5,credit_card,0,72000.0,24.37,665.0,1
825349,14000.0,4,debt_consolidation,1,254059.0,12.11,695.0,1
255755,2000.0,7,car,1,42300.0,14.47,725.0,1
1474603,7000.0,6,debt_consolidation,0,92000.0,17.74,690.0,1
79989,8875.0,5,credit_card,0,65000.0,11.48,680.0,1
492149,4800.0,7,debt_consolidation,1,71000.0,30.93,705.0,1
503390,13000.0,5,credit_card,0,38000.0,22.9,660.0,0
163528,17625.0,4,debt_consolidation,1,50000.0,24.27,710.0,1
569183,16000.0,4,debt_consolidation,0,70000.0,23.8,675.0,0
1382586,12000.0,7,debt_consolidation,0,47000.0,4.47,795.0,1
957889,7750.0,6,other,0,35000.0,6.07,690.0,1
382605,16000.0,4,debt_consolidation,1,150000.0,15.81,675.0,0
41654,19250.0,5,debt_consolidation,0,70000.0,17.35,700.0,1
127528,15000.0,7,credit_card,1,66000.0,7.8,760.0,1
911949,12725.0,5,debt_consolidation,1,71000.0,23.78,665.0,1
910080,22000.0,3,credit_card,1,50000.0,27.84,660.0,1
929430,24000.0,6,debt_consolidation,1,119000.0,27.13,695.0,1
559133,8825.0,5,debt_consolidation,0,35000.0,21.25,660.0,0
1608002,8000.0,6,other,0,80000.0,19.59,695.0,0
1115116,20000.0,6,debt_consolidation,0,115000.0,8.65,670.0,1
903149,8000.0,6,debt_consolidation,0,27000.0,9.02,680.0,0
643836,10000.0,5,debt_consolidation,0,36000.0,20.07,660.0,0
688824,35000.0,3,debt_consolidation,1,138000.0,11.35,670.0,1
1387469,10500.0,5,debt_consolidation,1,65000.0,31.04,690.0,0
590141,15000.0,7,debt_consolidation,1,65500.0,19.99,735.0,1
429,35000.0,3,debt_consolidation,1,450000.0,16.88,665.0,1
427590,12000.0,4,debt_consolidation,0,37000.0,12.16,665.0,1
951036,18700.0,6,debt_consolidation,0,46800.0,30.09,705.0,0
866713,20000.0,6,debt_consolidation,0,49000.0,17.65,700.0,1
1152749,7000.0,7,other,1,49000.0,8.16,780.0,1
420067,8000.0,6,debt_consolidation,1,25000.0,24.53,665.0,1
874388,11500.0,6,credit_card,1,35000.0,24.51,660.0,1
118992,3550.0,5,debt_consolidation,1,65000.0,16.64,695.0,0
1242878,1000.0,6,debt_consolidation,1,50000.0,5.09,685.0,1
367500,7900.0,5,debt_consolidation,1,46000.0,39.29,680.0,0
891270,16450.0,7,debt_consolidation,1,37761.0,19.64,765.0,1
531761,16000.0,4,debt_consolidation,0,41000.0,27.49,665.0,0
159828,24000.0,4,debt_consolidation,1,100000.0,15.83,680.0,1
25464,12000.0,7,debt_consolidation,1,77600.0,23.6,710.0,1
806231,9000.0,6,credit_card,0,53000.0,17.58,695.0,0
206572,10000.0,5,debt_consolidation,1,90000.0,8.73,670.0,1
967807,11200.0,6,credit_card,1,60000.0,23.72,700.0,1
250059,35000.0,3,debt_consolidation,1,72000.0,13.72,685.0,0
880119,7200.0,5,home_improvement,1,32000.0,16.99,690.0,1
1636301,35000.0,5,debt_consolidation,1,196000.0,12.84,705.0,1
639259,4200.0,7,credit_card,0,50000.0,8.93,710.0,1
1161862,40000.0,5,car,1,160000.0,11.56,690.0,1
57562,6000.0,6,home_improvement,1,52075.0,17.03,665.0,1
636579,14000.0,3,debt_consolidation,1,73590.0,39.6,685.0,1
271137,8000.0,5,small_business,1,37732.83,5.88,770.0,0
1345775,28000.0,5,debt_consolidation,1,123000.0,9.46,660.0,1
102090,20000.0,7,credit_card,0,97500.0,13.33,675.0,1
618104,24725.0,3,debt_consolidation,1,61957.0,25.45,685.0,1
184913,5600.0,6,major_purchase,0,35000.0,18.45,670.0,1
1089181,8000.0,6,credit_card,1,67000.0,19.81,695.0,1
916456,15000.0,6,debt_consolidation,1,83000.0,20.44,685.0,1
1519249,20000.0,5,debt_consolidation,1,48000.0,13.98,660.0,1
1379717,11200.0,6,credit_card,1,70000.0,12.0,745.0,1
1515507,8000.0,5,vacation,1,60000.0,27.2,730.0,1
1319520,11200.0,3,debt_consolidation,1,54000.0,21.2,680.0,1
66950,20000.0,7,debt_consolidation,1,87200.0,9.44,675.0,1
919312,2500.0,6,debt_consolidation,1,45000.0,22.37,700.0,0
1350349,13000.0,6,debt_consolidation,1,70000.0,22.42,710.0,0
233354,20000.0,7,debt_consolidation,1,110000.0,11.7,780.0,1
225284,16000.0,6,debt_consolidation,0,50800.0,32.27,730.0,1
952570,3050.0,6,debt_consolidation,0,38000.0,25.33,700.0,1
107979,15000.0,6,debt_consolidation,0,43000.0,31.15,705.0,1
860364,8000.0,6,debt_consolidation,0,25000.0,16.27,705.0,1
38563,10000.0,6,home_improvement,1,75000.0,13.15,725.0,1
693578,14400.0,7,debt_consolidation,0,45000.0,19.73,735.0,1
941516,9700.0,3,debt_consolidation,0,40000.0,14.64,665.0,0
682292,5000.0,5,debt_consolidation,1,70000.0,21.57,665.0,1
309597,15825.0,3,debt_consolidation,1,41500.0,29.7,695.0,1
1378999,17000.0,6,debt_consolidation,1,65000.0,17.54,665.0,1
286341,15000.0,6,debt_consolidation,1,80000.0,16.07,715.0,1
82866,35000.0,6,credit_card,1,100000.0,23.84,690.0,1
1037812,3500.0,6,credit_card,1,54000.0,19.13,685.0,1
606514,6500.0,5,debt_consolidation,0,40000.0,26.29,680.0,1
847830,18000.0,4,debt_consolidation,1,50000.0,17.69,660.0,1
923344,20000.0,7,credit_card,1,120000.0,5.34,685.0,1
102612,12000.0,7,debt_consolidation,1,120000.0,4.28,665.0,1
831106,6600.0,7,credit_card,0,38000.0,24.58,670.0,1
258170,25000.0,4,debt_consolidation,1,142000.0,19.17,710.0,1
1614233,18000.0,6,credit_card,1,178000.0,20.45,665.0,1
427987,15000.0,7,credit_card,1,45760.0,15.24,715.0,1
1366116,10000.0,6,credit_card,1,41600.0,8.14,705.0,1
264431,17600.0,7,debt_consolidation,1,108928.8,15.86,745.0,1
59771,6000.0,5,credit_card,0,40000.0,9.06,680.0,1
122816,12600.0,6,debt_consolidation,1,30000.0,28.32,695.0,0
382781,8000.0,7,credit_card,1,35000.0,5.66,700.0,1
97731,28000.0,5,debt_consolidation,1,109000.0,23.51,705.0,1
879753,6200.0,7,credit_card,1,54300.0,18.34,710.0,1
1422605,12000.0,5,credit_card,0,105000.0,16.48,670.0,1
910083,5000.0,5,credit_card,0,50000.0,6.7,685.0,1
870694,10500.0,6,debt_consolidation,1,31600.0,24.19,670.0,0
1100464,7000.0,4,debt_consolidation,1,34800.0,13.86,660.0,0
183179,14500.0,4,debt_consolidation,1,40000.0,24.27,685.0,1
1013432,14400.0,4,debt_consolidation,1,176000.0,25.69,695.0,1
407396,35000.0,4,debt_consolidation,1,98000.0,11.56,700.0,1
133484,18000.0,6,debt_consolidation,1,50585.0,23.72,740.0,1
896315,18000.0,5,debt_consolidation,1,51000.0,32.49,710.0,1
1389363,3000.0,5,other,1,96000.0,6.43,670.0,1
309412,15000.0,2,debt_consolidation,0,59600.0,27.16,705.0,0
129457,21000.0,6,debt_consolidation,1,120000.0,4.07,670.0,1
987092,22000.0,2,debt_consolidation,0,51500.0,16.24,660.0,1
1069620,35000.0,5,debt_consolidation,1,300000.0,20.9,675.0,0
117874,15000.0,6,debt_consolidation,1,72000.0,22.02,670.0,0
317403,2000.0,6,debt_consolidation,0,104000.0,7.37,660.0,1
458029,16825.0,5,debt_consolidation,0,62300.0,8.77,710.0,1
27210,27525.0,5,credit_card,0,69000.0,20.87,675.0,0
35664,9600.0,5,debt_consolidation,1,40000.0,10.89,680.0,1
578536,5000.0,5,home_improvement,1,73000.0,32.85,670.0,0
1633396,2500.0,5,other,1,150000.0,15.06,675.0,0
1641137,18000.0,5,debt_consolidation,0,150000.0,19.35,715.0,1
434640,12000.0,7,debt_consolidation,1,65000.0,30.88,750.0,1
5515,27600.0,3,debt_consolidation,0,63000.0,30.02,675.0,1
1401059,2000.0,4,other,0,40000.0,35.18,705.0,1
114869,8400.0,7,debt_consolidation,0,40000.0,20.58,770.0,1
961074,3000.0,6,debt_consolidation,1,40000.0,10.41,695.0,1
525000,35000.0,6,debt_consolidation,1,186000.0,9.93,730.0,1
177980,16000.0,5,home_improvement,1,105000.0,27.54,670.0,0
813803,15700.0,7,debt_consolidation,0,77250.0,12.58,710.0,1
645812,3625.0,4,moving,0,55000.0,16.5,685.0,1
966359,18000.0,6,car,1,95000.0,14.32,685.0,0
762367,35000.0,4,credit_card,1,130000.0,12.63,665.0,0
835504,2000.0,3,other,0,50000.0,20.14,665.0,1
680925,13200.0,3,other,1,46000.0,19.2,665.0,0
163768,8000.0,5,debt_consolidation,0,53000.0,23.78,670.0,1
692858,10000.0,5,debt_consolidation,0,42200.0,24.23,685.0,0
325412,11900.0,7,credit_card,1,109000.0,9.88,725.0,1
252927,18000.0,3,home_improvement,1,108000.0,14.3,675.0,1
49867,6350.0,6,debt_consolidation,0,44000.0,19.15,665.0,1
451852,18000.0,5,debt_consolidation,1,42000.0,13.97,670.0,1
1180682,15000.0,2,debt_consolidation,1,52000.0,15.9,670.0,0
1049285,8000.0,5,debt_consolidation,0,60000.0,14.95,665.0,1
230419,11500.0,2,other,1,80000.0,15.14,680.0,0
1010479,3000.0,6,other,0,18734.73,17.75,710.0,1
1070273,12000.0,5,debt_consolidation,0,54000.0,25.07,730.0,1
949345,6000.0,6,credit_card,0,22800.0,23.21,710.0,1
1524236,12000.0,5,debt_consolidation,1,65000.0,10.6,670.0,1
143069,15000.0,6,credit_card,0,81000.0,10.49,665.0,1
864214,6000.0,6,debt_consolidation,1,52000.0,13.85,690.0,1
378840,14500.0,4,debt_consolidation,1,37000.0,15.96,670.0,1
899870,17500.0,5,debt_consolidation,1,60000.0,15.3,685.0,1
150536,8400.0,5,debt_consolidation,1,58000.0,17.73,660.0,1
1183373,10000.0,4,house,0,35000.0,16.7,700.0,1
680127,12750.0,4,medical,0,40000.0,12.57,690.0,1
58699,35000.0,4,debt_consolidation,1,150000.0,26.99,670.0,1
62369,6000.0,7,debt_consolidation,1,47000.0,7.18,685.0,1
197894,14175.0,3,debt_consolidation,1,45000.0,24.32,685.0,0
908937,5000.0,5,debt_consolidation,0,20367.09,11.49,675.0,1
398395,12750.0,5,credit_card,1,38934.0,29.9,675.0,0
321620,14400.0,6,debt_consolidation,1,88500.0,24.75,730.0,1
301067,29275.0,6,debt_consolidation,1,61000.0,15.66,770.0,1
1376611,20000.0,5,debt_consolidation,1,78000.0,18.6,670.0,1
220595,12750.0,5,major_purchase,1,32000.0,7.65,705.0,1
587958,16950.0,4,debt_consolidation,1,47385.0,37.08,675.0,0
1163642,12000.0,5,debt_consolidation,0,45000.0,8.93,675.0,0
873507,30000.0,3,debt_consolidation,1,88000.0,16.81,700.0,0
139267,19500.0,6,debt_consolidation,1,50000.0,23.76,705.0,1
1562423,15000.0,6,debt_consolidation,1,45000.0,28.93,755.0,1
87099,2500.0,4,other,0,120000.0,9.25,690.0,1
807305,20000.0,4,debt_consolidation,1,60000.0,31.96,695.0,1
821538,16000.0,4,credit_card,1,39000.0,17.08,660.0,1
599614,10000.0,6,debt_consolidation,1,90000.0,11.04,675.0,1
889725,11000.0,6,debt_consolidation,0,38000.0,7.89,695.0,1
1638159,25000.0,4,debt_consolidation,0,100000.0,25.83,690.0,1
207554,22000.0,4,debt_consolidation,1,85125.0,14.56,675.0,0
669693,15000.0,7,debt_consolidation,1,159000.0,19.6,760.0,1
908620,17900.0,6,debt_consolidation,1,90000.0,27.92,690.0,1
665210,13000.0,7,debt_consolidation,1,94000.0,16.93,690.0,1
96587,20000.0,5,debt_consolidation,1,82000.0,8.63,730.0,1
947766,5000.0,6,other,0,21600.0,31.5,740.0,1
284219,30000.0,6,debt_consolidation,1,100000.0,20.82,710.0,1
1334573,17000.0,6,debt_consolidation,1,70000.0,14.5,670.0,1
346292,5600.0,5,credit_card,1,62500.0,28.03,700.0,1
528012,12000.0,6,debt_consolidation,1,53000.0,15.19,740.0,1
987587,30000.0,1,credit_card,1,172000.0,24.93,680.0,1
64661,20000.0,4,debt_consolidation,1,70000.0,8.63,665.0,0
823141,12000.0,7,credit_card,0,85000.0,15.64,690.0,1
1315739,20000.0,6,debt_consolidation,1,60000.0,29.3,695.0,1
292736,21475.0,6,credit_card,1,55800.0,11.38,715.0,1
616758,9000.0,5,debt_consolidation,1,21000.0,11.49,680.0,0
963330,31825.0,5,debt_consolidation,1,80000.0,14.15,745.0,0
15439,15000.0,6,debt_consolidation,1,70000.0,14.33,685.0,1
577845,28000.0,7,home_improvement,1,250000.0,13.31,710.0,1
937431,17325.0,2,credit_card,0,40000.0,25.62,690.0,1
557758,22000.0,6,debt_consolidation,1,55000.0,22.24,670.0,1
1004163,8000.0,4,major_purchase,0,30000.0,2.59,750.0,1
331551,5100.0,6,debt_consolidation,0,98000.0,7.67,670.0,1
1570945,22075.0,3,credit_card,0,48000.0,31.73,665.0,1
854895,5000.0,6,debt_consolidation,1,62000.0,20.98,695.0,1
826517,9450.0,4,debt_consolidation,0,28000.0,27.65,715.0,1
601414,14000.0,6,credit_card,0,50000.0,16.61,670.0,1
1340222,36000.0,4,credit_card,1,150000.0,16.0,685.0,1
677428,14400.0,6,debt_consolidation,1,40000.0,17.64,720.0,1
226355,12000.0,6,debt_consolidation,1,60000.0,23.08,680.0,1
693018,12000.0,5,debt_consolidation,0,40000.0,19.29,665.0,1
602901,16000.0,3,debt_consolidation,1,85000.0,25.19,660.0,1
655838,22400.0,4,credit_card,0,72000.0,35.7,705.0,1
861124,7200.0,5,debt_consolidation,0,42000.0,25.14,680.0,1
648689,3000.0,5,other,0,52000.0,18.51,685.0,1
492847,20000.0,6,debt_consolidation,1,98000.0,11.02,715.0,0
662232,4000.0,4,debt_consolidation,0,40000.0,18.97,670.0,0
831246,9000.0,6,credit_card,1,52000.0,12.07,670.0,0
395034,24000.0,5,debt_consolidation,1,78000.0,23.52,720.0,1
184605,6000.0,5,debt_consolidation,0,45000.0,26.0,670.0,0
1629793,6500.0,6,debt_consolidation,0,60000.0,23.56,670.0,1
1362424,11775.0,6,debt_consolidation,1,45000.0,25.09,740.0,1
1609218,9600.0,5,credit_card,1,90000.0,18.91,680.0,1
682139,25000.0,7,credit_card,1,120000.0,19.36,690.0,1
267431,6400.0,7,debt_consolidation,0,38000.0,17.94,725.0,1
221127,25000.0,5,credit_card,1,130000.0,10.0,670.0,1
209,8325.0,6,debt_consolidation,0,40000.0,20.98,695.0,1
872833,8000.0,6,debt_consolidation,0,39500.0,17.27,710.0,1
1528749,26050.0,7,debt_consolidation,0,60675.0,25.86,690.0,1
614024,14400.0,6,debt_consolidation,0,60000.0,14.1,685.0,1
214126,24725.0,6,debt_consolidation,1,59000.0,15.87,710.0,1
812744,3000.0,5,debt_consolidation,0,65000.0,13.66,670.0,0
922626,15000.0,6,credit_card,1,75000.0,16.82,695.0,0
1359899,22275.0,5,debt_consolidation,0,45500.0,17.04,715.0,0
1014710,5500.0,5,debt_consolidation,0,38000.0,17.62,665.0,1
49918,30900.0,4,debt_consolidation,0,142000.0,4.98,660.0,1
1469697,15000.0,4,debt_consolidation,1,40000.0,15.06,705.0,1
698323,6000.0,6,credit_card,0,30000.0,26.18,675.0,1
264657,5500.0,5,major_purchase,0,24000.0,22.75,715.0,1
629416,21000.0,7,debt_consolidation,1,250000.0,10.53,775.0,1
1562517,5000.0,6,debt_consolidation,0,30000.0,23.12,680.0,1
1776,8000.0,7,debt_consolidation,1,89000.0,17.98,720.0,1
834595,18000.0,4,debt_consolidation,0,87500.0,33.21,675.0,1
969056,21850.0,3,credit_card,0,55000.0,19.87,680.0,1
975944,6000.0,5,credit_card,0,44600.0,31.8,670.0,1
19212,8400.0,5,debt_consolidation,1,63000.0,5.43,700.0,1
513383,25000.0,5,other,0,149000.0,18.56,745.0,0
15252,5000.0,5,debt_consolidation,0,50000.0,12.84,665.0,1
927747,21000.0,6,debt_consolidation,1,87000.0,19.24,675.0,1
102589,8000.0,6,credit_card,0,50000.0,15.65,690.0,1
905130,4625.0,4,debt_consolidation,0,68000.0,13.07,730.0,1
659868,27000.0,6,credit_card,1,70000.0,16.2,705.0,1
54402,5000.0,6,credit_card,0,30000.0,26.52,665.0,1
247977,6000.0,6,debt_consolidation,1,50000.0,19.22,690.0,1
26179,10000.0,7,home_improvement,1,52000.0,18.16,685.0,1
164773,20000.0,7,home_improvement,1,200000.0,11.11,830.0,1
209122,12600.0,4,debt_consolidation,0,37000.0,10.28,665.0,1
1285309,20000.0,5,debt_consolidation,1,49000.0,16.16,690.0,1
183998,8750.0,3,debt_consolidation,1,70000.0,29.47,705.0,1
514130,15000.0,5,debt_consolidation,0,45000.0,11.79,660.0,0
1133315,16000.0,6,credit_card,1,59592.0,15.71,820.0,1
64674,4000.0,5,debt_consolidation,0,15000.0,5.92,680.0,1
922789,8000.0,7,major_purchase,1,93600.0,22.69,725.0,1
1141438,32000.0,3,debt_consolidation,1,200000.0,23.56,660.0,1
136928,12000.0,6,credit_card,1,60000.0,7.66,660.0,1
172615,2400.0,3,vacation,0,30000.0,27.56,705.0,0
165503,2500.0,3,vacation,1,150000.0,12.8,670.0,1
259032,12500.0,6,car,0,52000.0,11.84,795.0,1
531729,3500.0,6,credit_card,0,37500.0,31.42,715.0,1
957190,11625.0,5,debt_consolidation,0,33280.0,29.28,665.0,0
48751,4000.0,5,other,1,65000.0,11.79,665.0,1
368651,20000.0,5,debt_consolidation,1,130000.0,27.34,675.0,0
1633310,15000.0,6,credit_card,0,105000.0,4.15,680.0,1
1256163,10700.0,6,debt_consolidation,1,65000.0,18.45,685.0,1
102731,16000.0,7,debt_consolidation,0,60000.0,14.5,710.0,1
1590929,6000.0,6,debt_consolidation,0,30000.0,19.0,670.0,1
245530,5000.0,7,credit_card,0,53000.0,11.3,770.0,1
871843,10000.0,5,credit_card,1,58000.0,14.46,670.0,1
218511,16000.0,5,credit_card,0,60000.0,24.28,705.0,1
894842,18000.0,5,credit_card,1,68500.0,19.83,675.0,1
104121,6000.0,6,car,0,53753.0,14.13,670.0,1
637956,15000.0,2,debt_consolidation,0,50000.0,19.9,665.0,0
251071,10000.0,7,debt_consolidation,0,39204.0,5.82,770.0,1
819896,5125.0,3,debt_consolidation,0,20000.0,7.62,695.0,1
1638270,16000.0,4,debt_consolidation,0,95000.0,16.09,690.0,0
90009,8000.0,5,debt_consolidation,1,55000.0,34.6,690.0,1
317761,6500.0,6,credit_card,0,34000.0,16.27,680.0,1
1132696,3600.0,6,debt_consolidation,0,62000.0,16.14,660.0,1
73969,18900.0,4,credit_card,0,42000.0,36.43,690.0,0
1560258,30000.0,1,debt_consolidation,1,109000.0,10.47,660.0,0
673478,10000.0,7,debt_consolidation,1,132000.0,16.24,670.0,1
69462,5275.0,4,debt_consolidation,1,12000.0,11.5,705.0,1
95499,3000.0,5,debt_consolidation,0,27000.0,17.87,690.0,1
273895,20000.0,6,small_business,0,60000.0,6.48,780.0,1
1463527,30000.0,3,debt_consolidation,1,86000.0,15.11,680.0,0
184862,15000.0,2,debt_consolidation,1,85000.0,10.48,660.0,1
145047,15600.0,7,debt_consolidation,1,52000.0,24.97,675.0,1
365828,10000.0,5,debt_consolidation,1,50000.0,31.0,685.0,1
561173,10000.0,6,debt_consolidation,0,111500.0,28.55,675.0,0
1495100,30000.0,6,debt_consolidation,0,100000.0,13.01,735.0,1
665087,20000.0,6,credit_card,1,42000.0,24.14,705.0,1
537451,1000.0,6,debt_consolidation,0,47500.0,23.4,750.0,1
161765,24500.0,7,debt_consolidation,1,95000.0,8.15,780.0,1
830078,8800.0,6,debt_consolidation,0,41000.0,17.71,725.0,1
42111,6000.0,6,debt_consolidation,1,50000.0,12.04,660.0,1
621337,9775.0,5,debt_consolidation,1,72000.0,27.73,685.0,1
1119119,10000.0,6,debt_consolidation,1,61000.0,23.37,705.0,1
1526831,30000.0,6,debt_consolidation,1,190000.0,14.02,690.0,1
855540,18250.0,4,debt_consolidation,1,42000.0,32.23,670.0,0
87630,4000.0,5,other,0,60000.0,4.92,660.0,1
201556,15000.0,6,debt_consolidation,0,60000.0,23.4,675.0,1
489498,16000.0,5,credit_card,1,55000.0,19.92,665.0,0
161234,7200.0,7,credit_card,1,95000.0,13.18,740.0,1
867875,35000.0,5,debt_consolidation,1,90000.0,34.28,700.0,1
692603,6000.0,5,debt_consolidation,0,65000.0,1.24,660.0,1
163145,6000.0,4,home_improvement,0,65000.0,15.86,660.0,1
666295,10000.0,5,debt_consolidation,1,60000.0,16.24,690.0,1
1589338,15000.0,6,credit_card,1,82000.0,11.47,725.0,1
893034,1500.0,3,moving,0,47000.0,17.11,670.0,1
106529,19750.0,3,debt_consolidation,1,55000.0,26.99,675.0,0
1120611,35000.0,5,debt_consolidation,1,127000.0,9.3,735.0,1
775444,5000.0,6,other,0,58000.0,7.88,685.0,1
57380,15000.0,6,debt_consolidation,1,99000.0,14.79,695.0,1
867404,18000.0,6,credit_card,1,75000.0,7.33,690.0,1
887208,6000.0,6,debt_consolidation,1,80000.0,13.52,675.0,1
338985,16800.0,5,credit_card,1,80000.0,23.51,660.0,0
298156,15000.0,4,home_improvement,0,80000.0,13.62,680.0,0
95865,2000.0,4,debt_consolidation,0,72000.0,17.18,685.0,1
1309552,13200.0,5,debt_consolidation,0,60000.0,21.44,690.0,1
1334459,10775.0,2,debt_consolidation,0,30000.0,27.28,675.0,1
1073387,2500.0,6,debt_consolidation,1,102000.0,14.56,675.0,1
200764,1800.0,5,debt_consolidation,0,32000.0,17.29,675.0,1
1558440,8000.0,6,credit_card,1,64100.0,11.83,680.0,1
841388,3000.0,5,debt_consolidation,1,38500.0,22.88,695.0,0
1461717,22000.0,5,debt_consolidation,1,110000.0,14.74,685.0,1
770077,6000.0,7,debt_consolidation,0,75000.0,13.92,725.0,1
1547282,16000.0,7,debt_consolidation,1,76000.0,5.02,780.0,1
170611,19000.0,7,home_improvement,1,88000.0,18.86,790.0,1
105773,12000.0,4,other,1,84000.0,13.63,670.0,1
315722,9600.0,6,credit_card,0,61000.0,15.9,680.0,1
68580,35000.0,2,medical,0,137000.0,6.44,740.0,0
1132601,36000.0,7,credit_card,1,186000.0,27.65,705.0,0
